CASENUM,VEH_NO,MAKE,MAKENAME,MOD_YEAR,MODEL,BODY_TYP,BODY_TYPNAME,VPICBODYCLASS,VPICBODYCLASSNAME,IMPACT1,IMPACT1NAME,P_CRASH1,P_CRASH1NAME,ACC_CONFIG,ACC_CONFIGNAME,VSPD_LIM,TRAV_SP,ROLLOVER,ROLLOVERNAME,NUMOCCS,VSURCOND,VSURCONDNAME,VEH_ALCH,VEH_ALCHNAME,AIRBAGS_DEPLOYED_COUNT,TOTAL_OCCUPANTS,DEPLOYMENT_RATE,AVG_AGE,PREDOMINANT_SEX,MAX_INJURY_SEV,ANY_DRINKING,ANY_ALCOHOL,FRONT_MOST_SEAT_POS,ANY_UNRESTRAINED,MAX_EJECTION,ALL_AIRBAGS_DEPLOYED,REGIONNAME,URBANICITYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WEATHER,WEATHERNAME,LGT_COND,LGT_CONDNAME,NUM_INJ,VEHICLE_AGE,FRONTAL_IMPACT,HIGH_SPEED_CRASH,MIN_AIRBAG_SPEED,CRASH_SEVERITY_INDEX,predicted_target,predicted_probability,actual
202305479363,3,49,Toyota,2017,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,2,Decelerating in Road,998,Other Crash Type,35,35,0,No Rollover,1,2,Wet,2,No Alcohol Involved,0,1,0.0,38.0,2,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,9,September,4,Wednesday,2023,17,5:00pm-5:59pm,32,32,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,T-Intersection,1,On Roadway,2,Rain,1,Daylight,1,6,1,1,1,11.666666666666666,0,0.06736433,0
202304984837,2,55,Hyundai,2013,41,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,409,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Same Direction [Going Straight, Other Vehicle Turning Left]",25,25,0,No Rollover,1,98,Not Reported,2,No Alcohol Involved,1,1,1.0,25.0,2,1,0,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,1,Sunday,2023,18,6:00pm-6:59pm,30,30,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,98,Not Reported,1,Daylight,2,10,1,0,1,16.666666666666664,0,0.23460837,1
202305339295,2,55,Hyundai,2018,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),1,1 Clock Point,1,Going Straight,407,"Changing Trafficway, Vehicle Turning-Turn Across Path, Other or Unknown",25,25,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,45.0,1,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,10,October,3,Tuesday,2023,8,8:00am-8:59am,24,24,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,5,1,0,1,8.333333333333332,0,0.12380699,0
202305043442,2,76,Yamaha,2003,705,80,Two Wheel Motorcycle (excluding motor scooters),80,Motorcycle - Sport,6,6 Clock Point,1,Going Straight,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",30,15,8,Not Applicable,1,1,Dry,9,Reported as Unknown,0,1,0.0,20.0,1,0,8,0,11,0,8,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,4,April,3,Tuesday,2023,21,9:00pm-9:59pm,30,30,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,2,Dark - Not Lighted,1,20,1,0,0,5.0,0,0.0034464314,0
202305578138,1,7,Dodge,2021,24,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,14,Negotiating a Curve,999,Unknown Crash Type,98,30,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,21.0,1,0,0,0,11,0,0,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,1,January,7,Saturday,2023,8,8:00am-8:59am,30,30,40,Fire Hydrant,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,4,On Roadside,1,Clear,1,Daylight,0,2,1,0,1,10.0,0,0.31280345,0
202305553703,2,37,Honda,2011,31,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,998,Other Crash Type,55,55,0,No Rollover,3,1,Dry,2,No Alcohol Involved,3,3,1.0,18.33333333333333,8,3,0,0,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,12,December,1,Sunday,2023,21,9:00pm-9:59pm,34,34,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,2,Four-Way Intersection,3,On Median,1,Clear,2,Dark - Not Lighted,3,12,1,1,1,43.33333333333333,0,0.37662575,1
202305060650,1,2,Jeep / Kaiser-Jeep / Willys- Jeep,2018,1,6,Station Wagon (excluding van and truck based),7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",40,40,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,31.0,2,0,0,0,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,6,June,6,Friday,2023,12,12:00pm-12:59pm,50,50,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,5,1,1,1,13.333333333333334,0,0.36358812,1
202305555476,2,2,Jeep / Kaiser-Jeep / Willys- Jeep,2024,422,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",50,0,0,No Rollover,1,98,Not Reported,2,No Alcohol Involved,0,1,0.0,28.0,2,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,11,November,5,Thursday,2023,9,9:00am-9:59am,0,0,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,-1,1,0,0,0.0,0,0.083289884,0
202304726402,1,35,Nissan/Datsun,2021,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,998,Other Crash Type,45,45,0,No Rollover,2,2,Wet,2,No Alcohol Involved,2,2,1.0,45.0,1,3,8,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,2,February,5,Thursday,2023,12,12:00pm-12:59pm,30,30,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,3,On Median,2,Rain,1,Daylight,3,2,1,1,1,40.0,0,0.45739052,1
202305068593,2,59,Lexus,2019,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),7,7 Clock Point,5,Stopped in Roadway,411,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Same Direction [Going Straight, Other Vehicle Turning Right]",45,0,0,No Rollover,3,1,Dry,2,No Alcohol Involved,0,3,0.0,13.333333333333334,2,1,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,6,June,3,Tuesday,2023,13,1:00pm-1:59pm,30,30,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,1,4,1,0,0,8.333333333333332,0,0.0221173,0
202305448442,2,30,Volkswagen,2014,47,3,3-door/2-door hatchback,5,Hatchback/Liftback/Notchback,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",40,40,0,No Rollover,1,1,Dry,9,Reported as Unknown,1,1,1.0,17.0,1,0,8,8,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,11,November,5,Thursday,2023,20,8:00pm-8:59pm,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,9,1,1,1,13.333333333333334,0,0.4962882,1
202305230469,2,12,Ford,2020,23,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,14,Negotiating a Curve,402,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Going Straight]",40,40,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,59.0,2,2,0,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,9,September,4,Wednesday,2023,16,4:00pm-4:59pm,10,10,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Four-Way Intersection,1,On Roadway,10,Cloudy,1,Daylight,1,3,1,1,1,30.0,1,0.74917114,1
202305106579,2,35,Nissan/Datsun,1997,471,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,415,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Left]",35,25,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,34.0,1,1,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,7,July,5,Thursday,2023,18,6:00pm-6:59pm,45,45,12,Motor Vehicle In-Transport,6,Angle,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,1,26,1,0,1,16.666666666666664,0,0.11452805,0
202305470580,2,35,Nissan/Datsun,2011,52,6,Station Wagon (excluding van and truck based),7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),8,8 Clock Point,1,Going Straight,504,"Intersecting Paths-Straight Paths, Struck on the Left",55,55,3,Rollover,2,1,Dry,2,No Alcohol Involved,2,2,1.0,43.0,1,3,8,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,6,Friday,2023,9,9:00am-9:59am,20,20,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,1,12,1,1,1,43.33333333333333,1,0.82229406,1
202304666379,2,12,Ford,2008,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),10,10 Clock Point,1,Going Straight,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",40,25,0,No Rollover,2,2,Wet,9,Reported as Unknown,0,2,0.0,16.5,1,1,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,1,January,5,Thursday,2023,17,5:00pm-5:59pm,4,4,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,2,Four-Way Intersection,1,On Roadway,2,Rain,2,Dark - Not Lighted,2,15,1,0,1,16.666666666666664,0,0.030721156,0
202305471457,1,55,Hyundai,2019,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,501,"Intersecting Paths-Straight Paths, Striking from the Right",25,25,0,No Rollover,3,98,Not Reported,2,No Alcohol Involved,1,3,0.3333333333333333,38.66666666666666,1,1,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,2,Monday,2023,20,8:00pm-8:59pm,35,35,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,6,4,1,0,1,16.666666666666664,0,0.40685353,0
202305065167,1,20,Chevrolet,2020,473,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,501,"Intersecting Paths-Straight Paths, Striking from the Right",50,15,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,36.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,6,June,6,Friday,2023,15,3:00pm-3:59pm,36,36,12,Motor Vehicle In-Transport,6,Angle,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,0,3,1,0,0,5.0,0,0.18416639,0
202304950724,1,12,Ford,2021,425,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",40,0,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,53.0,1,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,5,May,3,Tuesday,2023,14,2:00pm-2:59pm,55,55,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,10,Cloudy,1,Daylight,0,2,1,0,0,0.0,0,0.022342023,0
202305133886,2,37,Honda,2018,31,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,402,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Going Straight]",45,45,0,No Rollover,2,1,Dry,2,No Alcohol Involved,1,2,0.5,19.0,1,1,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,7,July,4,Wednesday,2023,17,5:00pm-5:59pm,21,21,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,2,5,1,1,1,23.33333333333333,1,0.7329158,0
202304913829,1,49,Toyota,2012,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",55,55,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,24.0,2,3,0,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,5,May,2,Monday,2023,10,10:00am-10:59am,40,40,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,2,11,1,1,1,43.33333333333333,0,0.38784644,1
202305302672,1,20,Chevrolet,2020,29,5,5-door/4-door hatchback,5,Hatchback/Liftback/Notchback,7,7 Clock Point,15,Changing Lanes,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",35,25,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,30.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,8,August,3,Tuesday,2023,13,1:00pm-1:59pm,30,30,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,0,3,1,0,1,8.333333333333332,0,0.018414924,0
202304857466,2,48,Subaru,2021,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,998,Other Crash Type,45,45,0,No Rollover,2,1,Dry,9,Reported as Unknown,2,2,1.0,62.5,1,1,8,8,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,3,March,7,Saturday,2023,11,11:00am-11:59am,37,37,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,2,2,1,1,1,23.33333333333333,1,0.59942925,1
202304897139,2,20,Chevrolet,2013,481,34,Light Pickup,60,Pickup,8,8 Clock Point,1,Going Straight,302,"Same Trafficway, Opposite Direction-Lateral Move [Going Straight], Head-On, Sideswipe, or Angle",35,30,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,23.0,1,0,0,0,11,0,0,0,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",Urban Area,3,March,4,Wednesday,2023,18,6:00pm-6:59pm,34,34,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,2,10,1,0,1,10.0,0,0.06542705,0
202305477511,3,30,Volkswagen,2011,42,5,5-door/4-door hatchback,5,Hatchback/Liftback/Notchback,6,6 Clock Point,5,Stopped in Roadway,998,Other Crash Type,65,0,0,No Rollover,1,2,Wet,2,No Alcohol Involved,0,1,0.0,44.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,4,Wednesday,2023,8,8:00am-8:59am,7,7,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,3,12,1,0,0,0.0,0,0.067131795,0
202304980768,1,49,Toyota,2007,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,501,"Intersecting Paths-Straight Paths, Striking from the Right",25,15,0,No Rollover,1,2,Wet,2,No Alcohol Involved,1,1,1.0,21.0,1,0,0,8,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,3,March,4,Wednesday,2023,21,9:00pm-9:59pm,20,20,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,2,Rain,3,Dark - Lighted,1,16,1,0,0,5.0,0,0.21958332,1
202305604293,1,20,Chevrolet,2006,481,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,102,Single Driver-Left Roadside Departure,40,40,3,Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,34.0,1,0,9,0,11,0,0,0,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",Urban Area,12,December,6,Friday,2023,1,1:00am-1:59am,28,28,32,Culvert,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,4,On Roadside,1,Clear,2,Dark - Not Lighted,0,17,1,1,1,13.333333333333334,0,0.42892295,0
202304819623,1,19,Cadillac,2005,21,4,"4-door sedan, hardtop",13,Sedan/Saloon,7,7 Clock Point,11,Turning Left,405,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Same Directions [Turning Left]",35,20,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,42.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,3,March,1,Sunday,2023,16,4:00pm-4:59pm,22,22,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,0,18,1,0,0,6.666666666666667,0,0.023345556,0
202305647606,1,37,Honda,2022,32,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,103,Single Driver-Struck Object While Moving Forward,55,55,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,42.0,1,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,10,October,3,Tuesday,2023,22,10:00pm-10:59pm,44,44,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,1,On Roadway,1,Clear,2,Dark - Not Lighted,0,1,1,1,1,18.33333333333333,0,0.161718,0
202305360681,2,2,Jeep / Kaiser-Jeep / Willys- Jeep,2021,483,34,Light Pickup,60,Pickup,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",45,0,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,45.0,1,2,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,10,October,2,Monday,2023,7,7:00am-7:59am,45,45,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,2,2,1,0,0,16.666666666666664,0,0.01751832,0
202305341424,1,59,Lexus,2007,32,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",35,15,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,46.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,4,Wednesday,2023,22,10:00pm-10:59pm,15,15,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,98,Not Reported,2,Dark - Not Lighted,0,16,1,0,0,5.0,0,0.13169478,0
202305273217,3,20,Chevrolet,2008,481,34,Light Pickup,60,Pickup,6,6 Clock Point,5,Stopped in Roadway,998,Other Crash Type,45,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,78.0,1,1,0,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,9,September,6,Friday,2023,11,11:00am-11:59am,27,27,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,15,1,0,0,8.333333333333332,0,0.01360552,1
202305330743,2,12,Ford,2022,424,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",50,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,31.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,5,Thursday,2023,10,10:00am-10:59am,50,50,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,1,1,0,0,0.0,0,0.03692915,0
202305312738,1,19,Cadillac,2021,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,103,Single Driver-Struck Object While Moving Forward,45,45,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,42.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,1,January,2,Monday,2023,5,5:00am-5:59am,2,2,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,2,Four-Way Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,1,2,1,1,1,15.0,0,0.05232273,0
202305372871,1,12,Ford,2016,401,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,415,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Left]",40,5,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,33.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,11,November,7,Saturday,2023,17,5:00pm-5:59pm,0,0,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,7,1,0,0,1.6666666666666667,0,0.15146457,0
202305200473,2,63,KIA,2017,34,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,1,Going Straight,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",65,65,0,No Rollover,1,2,Wet,2,No Alcohol Involved,1,1,1.0,65.0,2,1,0,0,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,8,August,1,Sunday,2023,4,4:00am-4:59am,8,8,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,2,Rain,3,Dark - Lighted,1,6,1,1,1,30.0,0,0.1214608,1
202304684897,1,42,Mercedes-Benz,2019,461,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",63,Incomplete - Chassis Cab (Single Cab),5,5 Clock Point,15,Changing Lanes,207,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Left",40,10,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,41.0,2,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,1,January,6,Friday,2023,17,5:00pm-5:59pm,14,14,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,5,Dusk,0,4,1,0,0,3.333333333333333,0,0.0141179655,0
202304890052,1,20,Chevrolet,2003,481,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,103,Single Driver-Struck Object While Moving Forward,35,45,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,63.0,1,2,0,0,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Rural Area,4,April,3,Tuesday,2023,17,5:00pm-5:59pm,19,19,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,7,In Parking Lane/Zone,1,Clear,1,Daylight,1,20,1,1,1,31.666666666666664,0,0.304446,1
